timestamp,date,year,month,season,pollutant,borough,value,is_outlier,latitude,longitude,geo_join_id,time_period
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,13.1,False,,,502,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,Manhattan,4.3,False,,,3,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,2.4,False,,,210,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,Queens,73.8,False,,,409,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,2.9,False,,,206,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,3.6,False,,,106,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,2.7,False,,,209,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (cars),All,13.254246,False,,,414,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,3.5,False,,,201,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,42.7,False,,,201,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (cars),All,62.970425,False,,,314,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,60.8,False,,,201,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,4.2,False,,,302,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (cars),All,42.311225,False,,,211,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,Queens,89.3,False,,,402,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,1.9,False,,,403,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,3.4,False,,,105,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,73.2,False,,,502,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,3.0,False,,,405,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,2.7,False,,,403,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,57.386664,False,,,312,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,58.440812,False,,,310,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,2.0,False,,,405,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (cars),Staten Island,19.628216,False,,,5,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Respiratory hospitalizations due to PM2.5 (age 20+),Staten Island,17.5,False,,,5,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,61.7,False,,,307,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Respiratory hospitalizations due to PM2.5 (age 20+),All,18.5,False,,,501,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,73.380171,False,,,207,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Respiratory hospitalizations due to PM2.5 (age 20+),All,24.4,False,,,104,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),All,3.59243,False,,,207,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiovascular hospitalizations due to PM2.5 (age 40+),All,23.9,False,,,504,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Respiratory hospitalizations due to PM2.5 (age 20+),All,28.5,False,,,101,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Respiratory hospitalizations due to PM2.5 (age 20+),All,16.9,False,,,401,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,106.9,False,,,501,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,71.2,False,,,401,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiovascular hospitalizations due to PM2.5 (age 40+),All,32.8,False,,,204,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,Queens,61.5,False,,,402,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,28.0,False,,,503,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,42.666014,False,,,107,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,6.5,False,,,305,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,30.0,False,,,305,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,74.847157,False,,,207,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,Bronx,48.938718,False,,,1,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,Queens,3.2,False,,,402,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,36.7,False,,,101,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,Brooklyn,21.1,False,,,2,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Respiratory hospitalizations due to PM2.5 (age 20+),All,30.6,False,,,302,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,Brooklyn,79.0,False,,,2,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),All,1.991033,False,,,407,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,60.9,False,,,202,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,Queens,14.0,False,,,407,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,3.6,False,,,401,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,2.9,False,,,101,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,2.5,False,,,501,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,2.7,False,,,401,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,22.2,False,,,406,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,Bronx,34.1,False,,,1,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,3.2,False,,,101,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,46.3,False,,,309,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,Manhattan,35.0,False,,,310,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,2.4,False,,,501,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,Bronx,136.1,False,,,1,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),Queens,3.412754,False,,,407,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),All,1.194705,False,,,208,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),All,2.408398,False,,,207,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,Manhattan,59.9,False,,,3,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,4.0,False,,,304,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,12.5,False,,,401,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,2.8,False,,,207,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,57.9,False,,,501,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),All,2.677751,False,,,405,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,5.3,True,,,307,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,Bronx,2.8,False,,,1,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,5.3,True,,,307,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,2.4,False,,,208,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,43.728029,False,,,401,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Deaths due to PM2.5,Queens,43.0,False,,,409,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Deaths due to PM2.5,All,84.8,False,,,106,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,156.1,False,,,302,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Deaths due to PM2.5,All,73.6,False,,,104,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,2.8,False,,,107,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,43.773673,False,,,210,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,41.6,False,,,502,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,4.0,False,,,308,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,47.796028,False,,,409,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,2.8,False,,,208,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,38.8,False,,,403,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,4.7,True,,,308,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,64.519219,False,,,110,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,2.3,False,,,503,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiovascular hospitalizations due to PM2.5 (age 40+),All,28.2,False,,,101,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,6.6,False,,,301,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiovascular hospitalizations due to PM2.5 (age 40+),All,27.6,False,,,301,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,45.17286,False,,,101,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,43.1,False,,,303,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,5.5,False,,,408,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),All,10.487914,False,,,308,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,1.8,False,,,408,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,3.1,False,,,308,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,Queens,1.8,False,,,407,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,Bronx,34.5,False,,,103,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,3.7,False,,,401,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,4.8,False,,,404,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,36.6,False,,,201,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,5.8,False,,,201,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Respiratory hospitalizations due to PM2.5 (age 20+),All,18.4,False,,,201,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (cars),All,72.947517,False,,,404,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),Bronx,1.969284,False,,,103,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,26.7,False,,,404,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,7.5,False,,,404,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),All,3.148227,False,,,203,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,Manhattan,3.8,False,,,310,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,152.7,False,,,410,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),All,7.992091,False,,,305,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,3.9,False,,,309,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,41.213353,False,,,104,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,8.1,False,,,209,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,99.035809,False,,,317,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,39.800746,False,,,318,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,Queens,2.4,False,,,409,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,Bronx,114.5,False,,,102,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),All,5.167893,False,,,303,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,4.6,True,,,306,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiovascular hospitalizations due to PM2.5 (age 40+),All,25.9,False,,,502,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,108.882319,False,,,303,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,3.2,False,,,205,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,3.2,False,,,202,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,Bronx,3.2,False,,,102,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,2.0,False,,,410,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,35.866719,False,,,203,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,1.7,False,,,406,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,132.558864,False,,,308,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (cars),Brooklyn,52.777419,False,,,2,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (cars),All,39.099151,False,,,408,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),All,9.940968,False,,,103,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,4.5,True,,,305,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,3.0,False,,,203,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),All,3.729848,False,,,209,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,69.411901,False,,,303,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),All,1.999641,False,,,311,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,88.767819,False,,,109,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,14.7,False,,,206,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,19.7,False,,,209,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,Bronx,89.6,False,,,1,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,4.2,False,,,303,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,2.8,False,,,106,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Deaths due to PM2.5,All,48.9,False,,,404,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,7.1,False,,,1,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,Bronx,3.2,False,,,103,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,Staten Island,7.8,False,,,5,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,7.2,False,,,207,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,3.2,False,,,307,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,Bronx,13.4,False,,,1,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,103.9,False,,,408,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,23.4,False,,,408,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,Queens,49.649032,False,,,407,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,185.554478,True,,,307,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,13.015439,False,,,503,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,78.03768,False,,,404,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,6.7,False,,,405,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,5.3,False,,,203,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,Brooklyn,8.0,False,,,2,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,134.8212,False,,,103,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,11.1,False,,,503,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,7.5,False,,,210,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,Bronx,5.4,False,,,102,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,2.4,False,,,105,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,16.9,False,,,209,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Respiratory hospitalizations due to PM2.5 (age 20+),All,22.0,False,,,309,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Respiratory hospitalizations due to PM2.5 (age 20+),All,42.2,True,,,106,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,42.4,False,,,307,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Respiratory hospitalizations due to PM2.5 (age 20+),All,22.3,False,,,210,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma hospitalizations due to Ozone,All,9.1,False,,,307,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,79.4,False,,,208,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency department visits due to PM2.5,All,16.2,False,,,503,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Respiratory hospitalizations due to PM2.5 (age 20+),All,17.2,False,,,206,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,Queens,4.3,False,,,409,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,5.0,False,,,302,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,12.4,False,,,206,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,Manhattan,3.9,False,,,3,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,11.7,True,,,410,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,9.6,False,,,210,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,Queens,4.8,False,,,4,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Respiratory hospitalizations due to PM2.5 (age 20+),Queens,15.7,False,,,4,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,68.108589,False,,,306,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,176.737713,False,,,106,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiac and respiratory deaths due to Ozone,All,4.9,False,,,202,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,70.224126,False,,,206,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,49.236,False,,,1,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,91.218131,False,,,406,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (cars),All,46.262489,False,,,1,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled,All,38.541919,False,,,403,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Annual vehicle miles traveled (trucks),All,2.606503,False,,,1,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,3.2,False,,,205,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Benzene,All,2.9,False,,,1,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,3.2,False,,,1,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,47.7,False,,,408,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiovascular hospitalizations due to PM2.5 (age 40+),All,36.8,False,,,107,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Cardiovascular hospitalizations due to PM2.5 (age 40+),All,24.3,False,,,205,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005,Outdoor Air Toxics - Formaldehyde,All,3.9,False,,,301,2005
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,Queens,27.0,False,,,407,2005-2007
2004-12-31 19:00:00-05:00,2004-12-31,2004,12,2005-2007,Asthma emergency departments visits due to Ozone,All,93.5,False,,,207,2005-2007
